batch_id,production_date,plant_id,machine_id,glass_type,thickness_mm,furnace_temperature_c,cooling_time_sec,pressure_bar,line_speed_mps,raw_material_quality,operator_shift,operator_experience_years,ambient_humidity_pct,furnace_zone,energy_consumption_kwh,produced_units,scrap_units,rework_units,defect_rate,defect_flag,estimated_scrap_cost_eur,packing_delay_min,downtime_min,shipment_status,co2_emissions_kg
459,2024-04-21,Plant_A,M1,Tempered,10.42,1548.2,72.11,3.27,8.03,0.76,Day,4.1,70.67,Zone_2,1172.57,1001,116,40,0.1421,1,2901.64,16.35,19.79,Delayed,480.75
460,2025-01-01,Plant_A,M4,Laminated,12.64,1466.61,74.28,3.18,4.55,0.88,Day,6.6,57.47,Zone_1,978.6,889,42,14,0.0608,1,1327.44,21.08,21.49,On-Time,401.23
461,2024-11-07,Plant_C,M5,Float,5.24,1496.12,68.19,2.32,8.06,0.78,Day,11.7,38.5,Zone_2,647.11,672,2,0,0.0044,0,34.64,14.62,1.87,On-Time,265.32
462,2024-09-11,Plant_B,M4,Float,5.81,1517.8,53.08,2.99,7.04,0.8,Night,7.0,47.73,Zone_2,737.45,699,5,0,0.0075,0,75.68,28.17,0.0,Delayed,302.35
463,2024-06-27,Plant_A,M4,Solar,3.01,1531.34,65.68,3.08,5.44,0.86,Night,4.5,64.87,Zone_3,717.06,548,27,10,0.0634,1,880.39,26.89,33.39,Delayed,293.99
464,2025-04-18,Plant_A,M2,Float,6.49,1417.49,49.29,2.56,7.14,0.95,Day,9.2,68.1,Zone_1,719.82,1045,77,32,0.1199,1,1140.64,23.73,26.64,Delayed,295.13
465,2025-02-14,Plant_B,M1,Laminated,12.29,1494.51,91.27,3.23,5.66,0.83,Weekend,8.2,63.43,Zone_1,809.88,677,39,13,0.0776,1,1257.78,26.78,33.45,Delayed,332.05
466,2024-03-07,Plant_A,M4,Tempered,4.76,1537.72,74.34,3.85,6.64,0.89,Day,4.1,60.9,Zone_2,541.49,441,33,6,0.0928,1,744.38,17.27,10.56,Delayed,222.01
467,2025-04-17,Plant_A,M2,Solar,5.43,1527.9,85.79,3.28,5.17,0.85,Night,5.3,63.15,Zone_2,681.99,550,3,0,0.0055,0,98.26,16.73,15.65,On-Time,279.62
468,2025-01-26,Plant_C,M4,Tempered,5.48,1565.87,80.46,3.76,5.41,0.88,Day,8.3,59.65,Zone_1,1326.36,952,57,21,0.1012,1,1349.08,41.86,21.72,Delayed,543.81
469,2025-04-01,Plant_A,M1,Tempered,8.98,1485.25,76.35,2.75,5.64,0.88,Night,3.0,74.23,Zone_2,977.33,1026,95,31,0.1348,1,2246.68,34.08,22.01,Delayed,400.71
470,2025-05-05,Plant_A,M1,Laminated,6.77,1474.01,78.25,3.78,6.37,0.92,Day,5.0,69.56,Zone_2,878.44,825,70,25,0.1082,1,2044.86,17.49,17.28,Delayed,360.16
471,2025-06-22,Plant_A,M5,Float,4.57,1449.06,49.55,2.52,7.05,0.97,Weekend,2.0,51.34,Zone_3,838.57,1095,9,0,0.0099,0,157.27,0.0,2.35,On-Time,343.81
472,2025-05-11,Plant_B,M5,Laminated,12.1,1556.41,98.13,3.16,4.15,0.93,Day,6.1,66.86,Zone_1,870.5,595,40,7,0.0984,1,1254.1,28.34,29.91,Delayed,356.9
473,2024-08-12,Plant_A,M3,Float,7.4,1527.67,45.02,2.52,7.31,0.89,Night,2.5,41.45,Zone_2,766.01,754,88,27,0.1301,1,1298.86,32.66,38.33,Delayed,314.06
474,2024-08-26,Plant_A,M1,Tempered,10.76,1522.15,78.55,3.42,7.71,0.88,Night,7.3,41.48,Zone_2,808.6,754,4,0,0.0091,0,103.49,5.56,1.27,On-Time,331.53
475,2024-02-27,Plant_A,M5,Solar,5.4,1579.49,73.75,3.36,6.87,0.83,Day,5.3,67.5,Zone_1,798.54,559,66,18,0.1558,1,2493.89,27.34,27.28,Delayed,327.4
476,2024-11-21,Plant_C,M3,Float,5.5,1493.73,60.2,2.23,8.52,0.91,Night,4.5,49.68,Zone_2,685.96,686,2,0,0.004,0,30.05,29.07,21.6,Delayed,281.24
477,2024-05-25,Plant_C,M2,Solar,3.76,1549.84,59.71,3.27,4.85,0.84,Night,3.9,64.4,Zone_1,1338.11,931,9,1,0.0111,0,321.62,27.83,9.46,Delayed,548.63
478,2024-04-02,Plant_A,M2,Tempered,7.33,1487.4,77.43,3.8,6.39,0.85,Day,1.4,75.49,Zone_2,548.33,557,41,15,0.1023,1,1042.24,18.44,15.42,Delayed,224.82
479,2024-07-25,Plant_A,M3,Tempered,10.45,1538.43,70.78,2.93,7.14,0.91,Weekend,7.5,53.89,Zone_2,869.65,731,39,12,0.0854,1,925.55,36.32,30.45,Delayed,356.56
480,2024-05-31,Plant_C,M2,Float,4.07,1467.36,48.69,2.26,8.39,0.86,Night,1.2,62.64,Zone_2,504.49,565,1,0,0.004,0,15.92,31.39,2.14,Delayed,206.84
481,2025-01-17,Plant_C,M4,Float,3.27,1519.24,47.68,3.94,6.0,0.82,Day,7.5,54.5,Zone_2,926.52,857,62,24,0.1065,1,917.58,27.47,29.42,Delayed,379.87
482,2024-06-10,Plant_C,M4,Solar,5.42,1531.41,73.25,3.38,4.54,0.92,Night,5.0,59.29,Zone_1,1020.94,730,4,0,0.0067,0,126.68,28.55,6.88,Delayed,418.59
483,2024-12-31,Plant_A,M5,Tempered,10.86,1540.51,75.96,2.91,6.3,0.99,Day,6.4,56.77,Zone_3,849.63,735,6,0,0.0117,0,130.33,0.0,0.0,On-Time,348.35
484,2024-05-10,Plant_A,M1,Solar,4.5,1502.97,79.52,3.68,6.3,0.86,Weekend,3.9,74.63,Zone_3,541.7,497,29,7,0.1018,1,1070.86,20.79,25.42,Delayed,222.1
485,2024-11-21,Plant_C,M2,Float,4.73,1525.6,64.27,2.96,7.21,0.79,Weekend,6.8,44.71,Zone_1,681.53,640,67,19,0.1238,1,966.75,35.63,29.08,Delayed,279.43
486,2024-03-20,Plant_A,M3,Laminated,12.24,1469.67,73.16,3.51,6.11,0.88,Day,9.1,70.95,Zone_1,622.96,559,3,0,0.0109,0,86.7,11.27,7.17,On-Time,255.41
487,2024-12-09,Plant_B,M1,Laminated,6.36,1509.71,61.3,3.41,6.41,0.84,Day,6.4,61.87,Zone_3,618.0,497,12,3,0.0313,1,340.01,35.04,31.63,Delayed,253.38
488,2024-09-19,Plant_A,M1,Float,7.59,1485.61,42.17,2.28,9.48,0.85,Day,3.2,44.69,Zone_3,749.08,885,9,0,0.0114,0,142.25,2.14,5.34,On-Time,307.12
489,2024-06-19,Plant_B,M4,Solar,3.55,1518.16,82.56,3.56,5.08,0.89,Day,12.1,45.48,Zone_2,1303.03,1008,3,0,0.006,0,107.22,15.0,12.47,On-Time,534.24
490,2025-05-05,Plant_C,M2,Tempered,4.89,1531.95,62.24,2.97,4.98,0.87,Day,7.0,66.3,Zone_1,549.01,445,3,0,0.0081,0,67.29,20.28,12.82,On-Time,225.09
491,2024-11-22,Plant_B,M1,Float,5.97,1465.55,46.69,2.72,9.66,0.82,Day,5.3,50.1,Zone_2,643.21,775,67,15,0.1005,1,1056.79,10.7,17.67,Delayed,263.72
492,2024-03-17,Plant_C,M1,Laminated,12.91,1512.61,98.88,3.27,6.68,0.8,Night,6.0,56.16,Zone_3,1438.3,1089,3,0,0.004,0,81.98,19.79,17.84,On-Time,589.7
493,2024-02-01,Plant_B,M2,Solar,4.92,1552.48,79.91,3.75,6.74,0.82,Day,6.8,70.52,Zone_1,1418.58,1008,5,0,0.0084,0,165.3,0.91,15.63,On-Time,581.62
494,2024-07-13,Plant_B,M5,Laminated,11.76,1480.81,93.97,3.55,5.99,0.93,Night,9.3,55.58,Zone_2,941.14,807,4,0,0.0083,0,111.96,3.47,9.15,On-Time,385.87
495,2024-02-20,Plant_B,M5,Solar,4.54,1545.17,78.1,4.03,5.86,0.82,Day,9.1,69.05,Zone_2,1019.67,748,34,8,0.0525,1,1063.32,28.08,23.86,Delayed,418.06
496,2024-03-30,Plant_B,M5,Solar,5.31,1574.9,62.53,4.33,6.5,0.88,Day,6.9,62.35,Zone_1,718.3,485,39,8,0.119,1,1199.74,14.85,22.21,Delayed,294.5
497,2024-10-25,Plant_A,M4,Float,5.6,1506.39,68.69,1.89,7.51,0.82,Day,2.7,53.92,Zone_2,442.59,443,49,17,0.1221,1,850.44,16.23,15.93,Delayed,181.46
498,2024-09-28,Plant_A,M5,Solar,5.99,1509.37,85.9,3.18,6.57,0.94,Day,2.8,47.25,Zone_2,971.64,842,4,0,0.0072,0,135.05,11.08,7.86,On-Time,398.37
499,2025-04-01,Plant_A,M3,Solar,4.55,1560.06,80.23,3.42,6.38,0.87,Day,8.0,65.69,Zone_1,1129.99,811,6,0,0.0097,0,219.61,11.72,12.06,On-Time,463.3
500,2024-03-04,Plant_A,M1,Float,3.21,1468.57,45.88,2.56,8.43,0.95,Night,4.6,67.11,Zone_3,519.94,658,4,0,0.0082,0,61.7,15.28,6.8,On-Time,213.18
501,2024-08-20,Plant_C,M1,Solar,3.43,1537.52,77.83,3.94,7.51,0.99,Night,8.6,33.18,Zone_2,700.17,524,3,0,0.0066,0,101.41,10.42,7.42,On-Time,287.07
502,2025-05-01,Plant_C,M2,Solar,5.64,1563.82,76.81,4.32,7.09,0.89,Day,2.9,72.98,Zone_2,1649.11,1101,8,0,0.01,0,281.74,0.51,4.72,On-Time,676.14
503,2024-02-05,Plant_C,M5,Tempered,7.24,1575.27,70.21,3.43,5.97,0.8,Day,2.8,74.71,Zone_2,941.49,681,75,18,0.1431,1,1746.03,29.91,13.17,Delayed,386.01
504,2024-06-20,Plant_A,M2,Tempered,5.92,1495.96,89.53,3.45,5.85,0.91,Day,3.2,58.99,Zone_1,811.41,800,3,0,0.0054,0,67.97,4.24,4.87,On-Time,332.68
505,2025-03-21,Plant_A,M2,Laminated,7.85,1503.42,60.26,3.62,5.31,0.86,Day,6.0,74.9,Zone_3,951.94,789,6,0,0.0119,0,188.88,2.63,21.15,On-Time,390.3
506,2024-03-09,Plant_A,M4,Solar,4.44,1541.64,71.36,3.52,4.73,0.78,Night,5.2,67.27,Zone_2,1047.84,786,2,0,0.004,0,74.8,24.18,13.32,Delayed,429.61
507,2024-01-13,Plant_C,M5,Solar,5.83,1546.76,52.84,3.45,5.59,0.92,Day,6.7,58.98,Zone_1,1416.79,1002,5,0,0.0056,0,169.77,24.3,27.33,Delayed,580.88
508,2024-04-12,Plant_A,M5,Float,4.28,1459.95,44.12,2.87,8.64,0.93,Night,2.5,62.73,Zone_3,559.7,708,3,0,0.006,0,52.86,26.95,10.58,Delayed,229.48
509,2025-02-24,Plant_B,M4,Solar,4.47,1513.45,63.08,3.61,4.47,0.82,Night,6.3,71.72,Zone_2,654.04,502,49,9,0.1092,1,1658.71,28.27,29.97,Delayed,268.16
510,2024-10-09,Plant_B,M2,Solar,3.99,1555.96,80.31,3.45,6.14,0.89,Day,7.0,46.27,Zone_2,1161.75,817,5,0,0.009,0,173.24,3.16,0.0,On-Time,476.32
511,2024-02-20,Plant_C,M4,Laminated,6.19,1513.68,102.43,2.81,5.72,0.92,Weekend,8.0,62.82,Zone_1,718.88,511,3,0,0.0076,0,95.57,27.83,17.71,Delayed,294.74
512,2024-11-06,Plant_B,M3,Solar,5.63,1538.03,69.82,3.52,6.58,0.97,Weekend,4.9,42.11,Zone_3,1083.76,790,6,0,0.0109,0,208.51,19.09,21.85,On-Time,444.34
513,2024-08-21,Plant_A,M3,Solar,5.71,1526.22,80.29,4.65,6.83,0.85,Night,3.2,44.79,Zone_2,557.7,436,32,10,0.0834,1,1173.0,17.68,21.3,On-Time,228.66
514,2025-03-02,Plant_C,M1,Tempered,9.57,1529.59,81.51,3.98,6.35,0.91,Day,3.8,78.17,Zone_2,1126.33,940,8,0,0.0106,0,208.97,22.2,8.25,Delayed,461.8
515,2025-06-12,Plant_B,M1,Tempered,4.9,1549.61,62.46,3.27,5.42,0.92,Day,7.5,60.56,Zone_3,573.76,474,2,0,0.0068,0,51.71,22.76,25.66,Delayed,235.24
516,2024-05-18,Plant_C,M5,Float,6.96,1527.96,49.29,2.75,6.33,0.92,Day,4.2,69.75,Zone_1,510.93,486,2,0,0.0046,0,34.99,14.93,2.97,On-Time,209.48
517,2024-09-12,Plant_A,M4,Float,7.06,1449.94,44.68,3.08,7.35,0.89,Weekend,5.4,34.18,Zone_3,849.33,1054,79,14,0.1034,1,1293.3,35.62,21.19,Delayed,348.23
518,2025-01-12,Plant_B,M5,Solar,3.9,1536.82,60.36,3.26,6.12,0.89,Night,1.7,60.43,Zone_1,1330.09,999,3,0,0.004,0,103.64,20.09,1.92,On-Time,545.34
519,2024-09-04,Plant_B,M4,Solar,4.55,1546.01,72.99,4.0,5.32,0.93,Day,5.4,50.68,Zone_2,1149.26,811,3,0,0.0047,0,108.08,2.65,0.0,On-Time,471.2
520,2024-12-24,Plant_B,M2,Laminated,7.84,1497.43,81.42,2.59,4.21,0.83,Night,2.3,66.33,Zone_3,714.54,574,31,14,0.0924,1,1004.94,36.92,21.75,Delayed,292.96
521,2024-01-29,Plant_B,M1,Tempered,4.61,1517.07,71.52,4.15,6.57,0.93,Weekend,2.6,55.42,Zone_1,776.9,701,3,0,0.0062,0,79.34,24.5,12.65,Delayed,318.53
522,2024-08-18,Plant_C,M2,Laminated,12.52,1504.71,65.05,2.98,4.91,0.94,Night,5.8,46.87,Zone_3,1193.29,910,32,11,0.049,1,869.77,29.83,31.3,Delayed,489.25
523,2024-01-10,Plant_B,M2,Tempered,10.66,1572.07,62.76,4.01,5.11,0.99,Night,3.3,57.44,Zone_1,967.44,719,47,20,0.1154,1,1219.32,25.3,22.41,Delayed,396.65
524,2024-11-08,Plant_C,M3,Solar,3.66,1565.54,61.94,3.22,5.04,0.88,Weekend,1.1,39.58,Zone_2,1520.77,997,6,1,0.011,0,221.51,29.63,12.88,Delayed,623.52
525,2024-08-11,Plant_B,M3,Solar,4.26,1588.59,79.88,3.36,4.59,0.83,Night,5.6,38.77,Zone_1,1036.64,652,48,10,0.1229,1,1510.33,32.75,28.66,Delayed,425.02
526,2025-01-18,Plant_C,M5,Laminated,13.57,1534.49,89.04,3.61,6.5,0.88,Day,4.3,63.4,Zone_1,1495.13,1050,8,0,0.0105,0,209.35,24.56,13.59,Delayed,613.0
527,2024-12-10,Plant_B,M3,Laminated,9.51,1510.18,74.01,3.57,6.31,0.87,Day,5.4,44.22,Zone_3,1000.8,757,6,0,0.0095,0,177.56,4.31,1.65,On-Time,410.33
528,2024-11-01,Plant_A,M2,Tempered,5.16,1505.72,70.04,3.59,5.91,0.91,Weekend,8.0,46.22,Zone_3,735.9,702,3,0,0.0044,0,77.28,24.22,14.26,Delayed,301.72
529,2024-11-23,Plant_C,M2,Float,4.14,1447.76,73.46,2.54,6.19,0.85,Night,3.8,46.65,Zone_2,682.22,817,108,33,0.1551,1,1627.6,36.59,25.69,Delayed,279.71
530,2025-03-04,Plant_B,M4,Float,5.21,1487.16,70.18,2.34,6.8,0.94,Night,1.1,59.98,Zone_3,481.93,489,3,0,0.0092,0,52.9,16.17,16.15,On-Time,197.59
531,2024-12-17,Plant_C,M2,Solar,4.81,1562.69,58.95,3.93,6.4,0.88,Weekend,2.8,50.38,Zone_3,697.2,467,3,0,0.0078,0,97.39,20.68,9.19,On-Time,285.85
532,2024-11-03,Plant_A,M5,Tempered,5.8,1576.88,89.96,3.72,5.51,0.97,Day,7.6,34.56,Zone_2,1287.65,1001,86,19,0.146,1,2035.92,10.85,29.62,Delayed,527.94
533,2024-09-21,Plant_C,M5,Tempered,8.62,1580.57,79.03,3.46,6.17,0.83,Weekend,4.3,57.78,Zone_2,1203.11,856,64,21,0.133,1,1534.66,48.34,29.31,Delayed,493.28
534,2024-08-15,Plant_B,M2,Laminated,8.28,1491.76,97.6,2.53,6.84,0.79,Day,3.9,44.37,Zone_2,520.68,426,30,10,0.1195,1,879.92,19.65,16.41,Delayed,213.48
535,2024-10-28,Plant_B,M1,Solar,5.02,1544.1,86.77,4.04,7.51,0.89,Day,9.0,41.27,Zone_3,1528.18,1132,4,0,0.005,0,127.48,4.5,1.79,On-Time,626.55
536,2024-03-13,Plant_B,M2,Float,6.59,1486.27,69.14,3.19,8.37,0.87,Weekend,6.0,65.96,Zone_2,458.98,498,3,0,0.0097,0,50.45,34.39,17.71,Delayed,188.18
537,2025-02-27,Plant_A,M2,Tempered,4.15,1539.7,55.35,2.86,4.99,0.93,Weekend,6.7,71.28,Zone_2,750.22,643,4,0,0.009,0,93.61,25.8,16.59,Delayed,307.59
538,2025-04-13,Plant_A,M3,Tempered,10.24,1522.84,64.16,3.42,4.92,0.92,Night,3.5,73.03,Zone_2,951.8,841,6,0,0.011,0,140.33,10.38,14.3,On-Time,390.24
539,2024-06-30,Plant_B,M1,Float,3.88,1520.97,59.66,2.46,8.22,0.81,Day,9.4,64.57,Zone_1,550.95,564,1,0,0.004,0,14.4,12.13,4.34,On-Time,225.89
540,2024-06-21,Plant_C,M2,Solar,3.24,1560.38,53.37,4.26,5.94,0.91,Night,5.7,55.96,Zone_1,1377.65,929,44,10,0.0764,1,1606.3,49.29,28.85,Delayed,564.84
541,2025-03-20,Plant_C,M4,Solar,5.22,1527.96,81.82,3.73,4.97,0.92,Day,10.1,54.76,Zone_2,862.36,620,4,0,0.0088,0,151.72,15.45,7.19,On-Time,353.57
542,2024-02-08,Plant_C,M2,Laminated,13.06,1475.42,76.4,3.63,4.11,0.92,Weekend,2.7,67.64,Zone_2,1265.03,1062,4,0,0.004,0,126.32,31.83,18.89,Delayed,518.66
543,2024-07-14,Plant_A,M1,Tempered,11.93,1539.88,59.27,3.01,6.41,0.89,Day,8.7,52.65,Zone_2,622.89,555,5,0,0.0111,0,116.87,14.68,5.7,On-Time,255.38
544,2024-04-15,Plant_B,M5,Laminated,7.24,1474.04,85.18,2.62,6.04,0.82,Day,9.1,63.36,Zone_1,578.49,511,38,13,0.1153,1,1169.85,25.07,28.49,Delayed,237.18
545,2024-10-24,Plant_B,M5,Laminated,10.6,1516.45,103.4,3.58,4.75,0.85,Day,9.6,38.16,Zone_3,1307.98,998,5,0,0.0057,0,153.77,19.33,9.59,On-Time,536.27
546,2024-12-16,Plant_B,M3,Tempered,4.8,1552.18,85.74,3.84,4.82,0.89,Day,6.0,53.04,Zone_2,765.76,586,46,13,0.0913,1,998.05,29.09,8.86,Delayed,313.96
547,2024-08-17,Plant_C,M2,Tempered,5.02,1532.99,60.54,4.02,5.65,0.87,Night,5.9,43.87,Zone_3,794.57,642,5,0,0.0108,0,119.75,20.47,5.65,On-Time,325.77
548,2024-05-06,Plant_B,M1,Solar,6.0,1529.69,69.02,3.58,6.8,0.91,Weekend,6.0,59.61,Zone_2,635.96,504,2,0,0.0042,0,69.13,25.31,18.47,Delayed,260.74
549,2024-02-19,Plant_C,M1,Float,4.77,1491.11,54.1,3.13,8.82,0.91,Night,6.1,68.03,Zone_1,858.11,917,42,9,0.0606,1,688.75,23.72,18.71,Delayed,351.83
550,2024-04-28,Plant_B,M4,Solar,5.49,1544.63,82.35,3.72,5.49,0.81,Day,3.1,60.93,Zone_2,1117.07,791,4,0,0.0058,0,131.18,14.41,0.0,On-Time,458.0
551,2024-06-05,Plant_A,M1,Laminated,6.27,1492.43,74.63,3.6,5.74,0.9,Day,6.9,59.73,Zone_1,917.38,809,3,0,0.0064,0,94.87,22.84,2.85,Delayed,376.13
552,2024-10-03,Plant_C,M5,Tempered,4.26,1564.61,83.1,3.66,7.5,0.9,Day,6.9,42.26,Zone_1,1137.99,846,4,0,0.0068,0,102.22,18.22,6.56,On-Time,466.58
553,2024-04-30,Plant_B,M1,Float,7.68,1487.36,43.3,2.61,8.76,0.92,Day,2.9,62.42,Zone_3,1002.42,1111,11,0,0.0114,0,191.96,9.14,12.35,On-Time,410.99
554,2024-09-26,Plant_C,M2,Laminated,10.15,1537.01,81.12,2.54,4.41,0.87,Night,4.7,46.8,Zone_2,736.33,510,39,13,0.1093,1,1210.78,20.83,8.8,Delayed,301.9
555,2025-05-23,Plant_A,M4,Laminated,10.21,1472.22,61.7,2.78,5.35,0.88,Day,5.6,71.06,Zone_1,776.57,686,6,0,0.0097,0,161.54,2.09,4.49,On-Time,318.39
556,2024-04-23,Plant_C,M4,Tempered,8.19,1561.19,64.59,4.11,6.98,0.93,Weekend,6.5,65.36,Zone_3,673.81,479,37,10,0.1217,1,964.67,30.51,25.59,Delayed,276.26
557,2024-04-13,Plant_B,M2,Solar,5.48,1573.45,77.95,3.03,5.31,0.9,Weekend,4.9,75.27,Zone_2,1148.59,768,75,24,0.1244,1,2454.8,29.72,42.12,Delayed,470.92
558,2024-02-21,Plant_A,M2,Float,3.12,1446.84,67.42,2.86,8.41,0.96,Weekend,7.8,66.36,Zone_2,390.6,508,3,0,0.0084,0,48.06,9.95,17.66,On-Time,160.15
559,2024-11-16,Plant_B,M1,Float,3.2,1510.11,63.03,3.33,6.58,0.93,Weekend,4.7,55.93,Zone_1,1042.26,1078,97,33,0.1058,1,1559.83,32.47,20.09,Delayed,427.33
560,2024-05-21,Plant_C,M2,Laminated,9.96,1584.66,71.59,2.8,5.13,0.83,Day,6.1,71.46,Zone_2,1493.34,911,5,0,0.0073,0,141.49,7.58,4.68,On-Time,612.27
561,2024-10-01,Plant_C,M1,Laminated,9.99,1544.63,66.3,2.03,5.87,0.84,Night,3.5,53.56,Zone_1,1742.1,1198,105,24,0.1191,1,2839.33,39.27,23.1,Delayed,714.26
562,2025-02-13,Plant_B,M3,Solar,3.29,1543.16,58.75,3.61,4.56,0.99,Night,5.3,63.45,Zone_2,816.24,582,5,0,0.0119,0,160.92,31.34,15.26,Delayed,334.66
563,2024-06-19,Plant_A,M2,Float,7.26,1488.24,69.47,2.57,8.09,0.9,Weekend,8.7,64.69,Zone_1,681.66,773,2,0,0.0041,0,31.02,27.96,17.29,Delayed,279.48
564,2025-05-09,Plant_C,M4,Tempered,8.34,1542.95,81.83,3.17,7.13,0.97,Night,5.7,61.77,Zone_2,673.99,505,2,0,0.0064,0,53.43,34.83,6.97,Delayed,276.34
565,2024-05-13,Plant_B,M4,Float,3.42,1469.8,42.64,1.91,6.74,0.89,Weekend,0.9,72.06,Zone_2,504.8,543,39,19,0.1223,1,688.74,38.79,26.8,Delayed,206.97
566,2024-09-24,Plant_C,M3,Float,6.97,1502.01,50.95,2.82,8.51,0.85,Night,3.5,36.51,Zone_3,447.95,430,3,0,0.009,0,47.4,17.68,10.78,On-Time,183.66
567,2024-08-17,Plant_C,M3,Float,4.55,1449.32,58.43,2.25,8.76,0.99,Day,5.7,42.82,Zone_3,657.28,759,83,32,0.1541,1,1474.36,29.89,15.16,Delayed,269.48
568,2024-12-20,Plant_C,M4,Tempered,9.34,1540.81,87.68,3.22,6.09,0.93,Night,3.7,54.16,Zone_3,806.77,613,2,0,0.004,0,53.74,22.64,9.78,Delayed,330.78
569,2024-02-25,Plant_A,M2,Solar,3.78,1540.3,60.48,3.8,7.01,0.92,Weekend,4.3,54.81,Zone_1,727.34,564,2,0,0.004,0,67.52,22.0,10.18,On-Time,298.21
570,2025-05-18,Plant_B,M2,Laminated,12.29,1498.05,84.78,3.45,4.91,0.81,Weekend,7.5,62.5,Zone_1,1308.43,1049,7,0,0.0101,0,188.35,22.14,19.56,Delayed,536.46
571,2025-01-22,Plant_B,M2,Float,5.83,1500.59,76.39,2.31,7.45,0.93,Day,6.5,49.2,Zone_3,472.7,491,2,0,0.0048,0,33.18,7.76,0.0,On-Time,193.81
572,2025-05-25,Plant_B,M3,Float,6.26,1478.23,70.18,2.77,7.64,0.81,Weekend,2.4,50.76,Zone_3,918.58,1000,6,0,0.0084,0,96.22,29.36,14.04,Delayed,376.62
573,2024-04-15,Plant_B,M4,Float,7.99,1461.78,61.5,2.59,8.02,0.92,Night,6.2,61.51,Zone_1,791.99,895,3,0,0.004,0,45.8,7.7,14.89,On-Time,324.72
574,2024-11-07,Plant_C,M5,Tempered,7.98,1534.12,90.11,3.92,7.39,0.83,Night,1.1,56.04,Zone_2,1182.24,960,3,0,0.0045,0,74.15,15.88,8.16,On-Time,484.72
575,2025-01-07,Plant_A,M2,Solar,4.83,1538.86,80.27,3.52,5.3,0.93,Day,6.2,59.81,Zone_3,786.99,613,2,0,0.0044,0,72.36,0.0,5.04,On-Time,322.67
576,2025-01-07,Plant_C,M4,Float,4.03,1475.65,70.38,2.1,8.11,0.81,Day,4.5,64.03,Zone_3,788.68,827,64,25,0.1155,1,1140.77,32.24,23.51,Delayed,323.36
577,2024-12-15,Plant_B,M3,Laminated,8.13,1494.46,90.47,3.68,5.23,0.81,Night,4.2,50.78,Zone_1,1297.39,1036,5,0,0.0068,0,152.7,16.33,11.09,On-Time,531.93
578,2025-05-19,Plant_A,M4,Float,7.71,1475.03,65.68,2.36,8.1,0.86,Day,7.9,69.1,Zone_1,699.03,791,2,0,0.004,0,34.22,1.38,11.02,On-Time,286.6
579,2025-02-06,Plant_A,M4,Tempered,5.96,1484.51,64.12,3.8,4.58,0.88,Night,3.9,55.99,Zone_1,685.74,673,5,0,0.0097,0,109.74,17.06,7.17,On-Time,281.15
580,2024-02-17,Plant_C,M5,Float,5.66,1510.62,66.3,2.74,6.39,0.92,Night,3.5,67.66,Zone_2,611.58,609,2,0,0.006,0,35.43,24.49,8.75,Delayed,250.75
581,2025-05-31,Plant_A,M4,Float,6.0,1479.55,74.86,2.55,6.97,0.94,Night,5.7,62.24,Zone_1,696.77,777,5,0,0.0116,0,73.59,4.51,0.0,On-Time,285.68
582,2025-03-19,Plant_C,M4,Tempered,8.5,1515.78,77.66,3.38,6.52,0.89,Night,5.2,70.97,Zone_1,527.23,424,2,0,0.0075,0,44.54,34.97,0.41,Delayed,216.16
583,2024-05-11,Plant_A,M4,Laminated,11.2,1492.84,91.95,2.85,3.85,0.82,Day,8.2,65.13,Zone_2,564.22,458,4,0,0.0093,0,120.48,12.4,6.9,On-Time,231.33
584,2024-09-11,Plant_B,M4,Laminated,12.76,1489.65,100.77,2.59,6.2,0.9,Weekend,4.4,43.2,Zone_2,566.52,442,2,0,0.0078,0,53.98,23.73,14.44,Delayed,232.27
585,2024-05-21,Plant_B,M5,Laminated,12.21,1483.14,71.43,3.77,6.6,0.91,Night,8.8,58.62,Zone_3,1161.27,986,5,0,0.0081,0,159.96,8.01,3.51,On-Time,476.12
586,2024-08-10,Plant_A,M2,Laminated,9.34,1520.5,100.09,2.63,4.81,0.92,Night,6.3,44.05,Zone_3,607.65,478,21,7,0.0733,1,669.05,17.93,29.96,On-Time,249.14
587,2024-07-01,Plant_C,M5,Laminated,13.7,1538.84,83.63,3.27,4.72,0.99,Night,7.4,49.92,Zone_2,1011.71,704,4,0,0.0063,0,111.18,29.33,15.87,Delayed,414.8
588,2025-03-03,Plant_C,M5,Laminated,10.57,1515.66,102.53,3.47,4.74,0.9,Weekend,5.2,68.36,Zone_2,1084.47,807,4,0,0.0084,0,125.65,21.41,19.68,On-Time,444.63
589,2025-06-19,Plant_A,M1,Solar,5.14,1532.09,77.64,4.37,6.11,0.85,Day,8.3,56.92,Zone_3,913.79,747,24,7,0.0569,1,861.01,30.25,17.6,Delayed,374.65
590,2024-09-30,Plant_A,M3,Laminated,10.54,1499.65,60.67,3.31,4.89,0.9,Day,4.6,45.31,Zone_1,847.41,694,5,0,0.0119,0,158.52,4.46,9.87,On-Time,347.44
591,2024-10-29,Plant_A,M5,Float,3.36,1473.14,56.02,2.56,8.75,0.97,Day,4.5,45.23,Zone_2,815.51,982,9,1,0.0115,0,136.92,0.88,10.67,On-Time,334.36
